tr_build_id,gh_project_name,tr_log_status,status_code,tr_log_num_tests_ok,tr_log_num_tests_failed,tr_log_num_tests_run,tr_log_bool_tests_failed,tr_log_testduration,tr_log_setup_time,tr_log_buildduration,build_success_per_minute,missing_setup_time,missing_frameworks,missing_tests_failed,missing_tests_ok,missing_test_duration,tr_log_testduration_outlier,tr_log_num_tests_run_outlier,tr_log_buildduration_outlier
81400593,Atmosphere@atmosphere,unknown,-3,4.0,0.0,4.0,False,39.620000000000005,0.0,45.61,2.2725120727203865,0,0,0,0,0,0,0,0
81400593,Atmosphere@atmosphere,unknown,-3,4.0,0.0,4.0,False,36.31,0.0,40.4,2.3904382470119523,0,0,0,0,0,0,0,0
81402713,Atmosphere@atmosphere,unknown,-3,4.0,0.0,4.0,False,37.75,1.0,42.77,2.335311861438163,0,0,0,0,0,0,0,0
81402713,Atmosphere@atmosphere,unknown,-3,4.0,0.0,4.0,False,36.56,1.0,41.39,2.3670973468783902,0,0,0,0,0,0,0,0
81410631,Atmosphere@atmosphere,unknown,-3,4.0,0.0,4.0,False,36.69,2.0,42.51,2.341235001463272,0,0,0,0,0,0,0,0
81410631,Atmosphere@atmosphere,unknown,-3,4.0,0.0,4.0,False,39.06,1.0,44.95,2.2868032396379228,0,0,0,0,0,0,0,0
81429258,Atmosphere@atmosphere,unknown,-3,4.0,0.0,4.0,False,33.13,1.0,37.17,2.469898116702686,0,0,0,0,0,0,0,0
81429258,Atmosphere@atmosphere,unknown,-3,4.0,0.0,4.0,False,35.120000000000005,1.0,40.7,2.3833167825223436,0,0,0,0,0,0,0,0
1401847,Atmosphere@atmosphere,unknown,-3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
81576958,Atmosphere@atmosphere,unknown,-3,4.0,0.0,4.0,False,36.85,1.0,41.5,2.3645320197044337,0,0,0,0,0,0,0,0
81576958,Atmosphere@atmosphere,unknown,-3,4.0,0.0,4.0,False,41.5,1.0,47.29,2.2369279522788705,0,0,0,0,0,0,0,0
82563604,Atmosphere@atmosphere,unknown,-3,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0,1,1,1,1,1,1,1
82563604,Atmosphere@atmosphere,unknown,-3,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,1,1,1,1,1,1,1
82563660,Atmosphere@atmosphere,unknown,-3,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,1,1,1,1,1,1,1
82563660,Atmosphere@atmosphere,unknown,-3,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,1,1,1,1,1,1,1
82564174,Atmosphere@atmosphere,unknown,-3,4.0,0.0,4.0,False,32.51,1.0,36.69,2.4821594787465098,0,0,0,0,0,0,0,0
82564174,Atmosphere@atmosphere,unknown,-3,4.0,0.0,4.0,False,34.96,1.0,40.29,2.3930601256356567,0,0,0,0,0,0,0,0
82564830,Atmosphere@atmosphere,unknown,-3,4.0,0.0,4.0,False,42.72,2.0,47.07,2.241524236480807,0,0,0,0,0,0,0,0
82564830,Atmosphere@atmosphere,unknown,-3,4.0,0.0,4.0,False,34.73,1.0,40.58,2.386160270431497,0,0,0,0,0,0,0,0
82565241,Atmosphere@atmosphere,unknown,-3,4.0,0.0,4.0,False,34.45,1.0,39.22,2.4188671638782506,0,0,0,0,0,0,0,0
82565241,Atmosphere@atmosphere,unknown,-3,4.0,0.0,4.0,False,35.81,2.0,41.12,2.373417721518987,0,0,0,0,0,0,0,0
82565532,Atmosphere@atmosphere,unknown,-3,4.0,0.0,4.0,False,32.97,1.0,37.63,2.4582607804977976,0,0,0,0,0,0,0,0
82565532,Atmosphere@atmosphere,unknown,-3,4.0,0.0,4.0,False,35.57,1.0,39.65,2.408429503261415,0,0,0,0,0,0,0,0
82565979,Atmosphere@atmosphere,unknown,-3,4.0,0.0,4.0,False,33.3,3.0,38.16,2.444987775061125,0,0,0,0,0,0,0,0
82565979,Atmosphere@atmosphere,unknown,-3,4.0,0.0,4.0,False,40.37,3.0,46.08,2.262443438914027,0,0,0,0,0,0,0,0
82580977,Atmosphere@atmosphere,unknown,-3,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,0,1,1,1,1,1,1,1
82598655,Atmosphere@atmosphere,unknown,-3,4.0,0.0,4.0,False,32.67,1.0,37.37,2.4648248947314366,0,0,0,0,0,0,0,0
82598655,Atmosphere@atmosphere,unknown,-3,4.0,0.0,4.0,False,32.53,1.0,37.04,2.47320692497939,0,0,0,0,0,0,0,0
1402303,Atmosphere@atmosphere,unknown,-3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
82598666,Atmosphere@atmosphere,unknown,-3,4.0,0.0,4.0,False,40.8,1.0,46.8,2.247191011235955,0,0,0,0,0,0,0,0
82598666,Atmosphere@atmosphere,unknown,-3,4.0,0.0,4.0,False,33.78,1.0,38.0,2.4489795918367347,0,0,0,0,0,0,0,0
82611451,Atmosphere@atmosphere,unknown,-3,184.0,1.0,185.0,True,27.63,5.0,33.17,118.4930771707631,0,0,0,0,0,0,1,0
82611451,Atmosphere@atmosphere,unknown,-3,4.0,0.0,4.0,False,35.52,10.0,40.33,2.392106050034885,0,0,0,0,0,0,0,0
82619473,Atmosphere@atmosphere,unknown,-3,4.0,0.0,4.0,False,34.01,2.0,39.03,2.423508027870342,0,0,0,0,0,0,0,0
82619473,Atmosphere@atmosphere,unknown,-3,4.0,0.0,4.0,False,34.22,1.0,39.39,2.4147298520977967,0,0,0,0,0,0,0,0
82619835,Atmosphere@atmosphere,unknown,-3,4.0,0.0,4.0,False,34.22,2.0,39.16,2.420330778539734,0,0,0,0,0,0,0,0
82619835,Atmosphere@atmosphere,unknown,-3,4.0,0.0,4.0,False,32.29,2.0,36.13,2.496619161552065,0,0,0,0,0,0,0,0
82619850,Atmosphere@atmosphere,unknown,-3,4.0,0.0,4.0,False,39.7,2.0,46.21,2.259674230298465,0,0,0,0,0,0,0,0
82619850,Atmosphere@atmosphere,unknown,-3,4.0,0.0,4.0,False,33.83,1.0,38.6,2.4340770791075053,0,0,0,0,0,0,0,0
82619855,Atmosphere@atmosphere,unknown,-3,4.0,0.0,4.0,False,32.12,1.0,36.82,2.478826688700682,0,0,0,0,0,0,0,0
82619855,Atmosphere@atmosphere,unknown,-3,4.0,0.0,4.0,False,34.05,1.0,38.59,2.434323967948068,0,0,0,0,0,0,0,0
82621754,Atmosphere@atmosphere,unknown,-3,4.0,0.0,4.0,False,36.21,2.0,41.8,2.357563850687623,0,0,0,0,0,0,0,0
82621754,Atmosphere@atmosphere,unknown,-3,4.0,0.0,4.0,False,34.45,1.0,40.48,2.388535031847134,0,0,0,0,0,0,0,0
83111131,Atmosphere@atmosphere,unknown,-3,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,1,1,1,1,1,1,1
83111133,Atmosphere@atmosphere,unknown,-3,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,1,1,1,1,1,1,1
